Politifact URL,Author,Statement,X Post URL
https://www.politifact.com/factchecks/2024/oct/31/tweets/trump-vistio-de-rojo-y-azul-en-el-mitin-en-madison/,X posts,"El expresidente Donald Trump “se vistio de negro y dorado, colores del grupo Proud Boys” en mitín en el Madison Square Garden el 27 de octubre del 2024.",https://x.com/AcostaCris/status/1850886081526342124
https://www.politifact.com/factchecks/2024/oct/31/tweets/trump-vistio-de-rojo-y-azul-en-el-mitin-en-madison/,X posts,"El expresidente Donald Trump “se vistio de negro y dorado, colores del grupo Proud Boys” en mitín en el Madison Square Garden el 27 de octubre del 2024.",https://x.com/AcostaCris/status/1850886081526342124
https://www.politifact.com/factchecks/2024/oct/29/tweets/no-new-yorkers-didnt-erect-an-anti-trump-sign-outs/,X posts,Image shows an anti-Trump billboard outside Madison Square Garden.,https://x.com/StivaliRyder/status/1850551724064252322
https://www.politifact.com/factchecks/2024/oct/29/tweets/no-new-yorkers-didnt-erect-an-anti-trump-sign-outs/,X posts,Image shows an anti-Trump billboard outside Madison Square Garden.,https://x.com/StivaliRyder/status/1850551724064252322
https://www.politifact.com/factchecks/2024/oct/29/tweets/claims-about-180000-amish-registered-voters-in-lan/,X posts,"There are “180,000 registered new Amish voters in Lancaster, Pennsylvania.”",https://x.com/Sassafrass_84/status/1848489883603767516
https://www.politifact.com/factchecks/2024/oct/28/tweets/photo-shows-obamas-2011-ireland-crowd-not-trumps-i/,X posts,Photo shows people lined up outside Madison Square Garden before an Oct. 27 rally by former President Donald Trump.,https://x.com/Sniper64286433/status/1850562652399161737
https://www.politifact.com/factchecks/2024/oct/28/tweets/photo-shows-obamas-2011-ireland-crowd-not-trumps-i/,X posts,Photo shows people lined up outside Madison Square Garden before an Oct. 27 rally by former President Donald Trump.,https://x.com/Sniper64286433/status/1850562652399161737
https://www.politifact.com/factchecks/2024/oct/28/tweets/claims-that-the-harris-campaign-paid-lizzo-23-mill/,X posts,“BREAKING: Lizzo charged the Harris-Walz campaign $2.3 million for a single appearance at a Detroit rally.”,https://x.com/seanspicer/status/1848856807953101037
https://www.politifact.com/factchecks/2024/oct/28/tweets/claims-that-the-harris-campaign-paid-lizzo-23-mill/,X posts,“BREAKING: Lizzo charged the Harris-Walz campaign $2.3 million for a single appearance at a Detroit rally.”,https://x.com/jackunheard/status/1848931111147036830
https://www.politifact.com/factchecks/2024/oct/28/tweets/claims-that-the-harris-campaign-paid-lizzo-23-mill/,X posts,“BREAKING: Lizzo charged the Harris-Walz campaign $2.3 million for a single appearance at a Detroit rally.”,https://x.com/i/grok/share/wSqtTFGF5F3wNCPp6jUzn6d6G
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/ItsBS_YouTube/status/1849543816640070038
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/BucksGOP/status/1849568918219723000
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/darrenlinvill/status/1849557671252578577?s=46&t=2TrTjov11H9w1pzmJGEYpw
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/darrenlinvill/status/1849557671252578577?s=46&t=2TrTjov11H9w1pzmJGEYpw
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/BGatesIsaPyscho/status/1849680454858760532
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/ItsBS_YouTube/status/1849543816640070038
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/BucksGOP/status/1849568918219723000
https://www.politifact.com/factchecks/2024/oct/25/tweets/video-doesnt-show-an-election-worker-ripping-ballo/,X posts,"Video shows an election worker destroying mail ballots with votes for former President Donald Trump in Bucks County, Pennsylvania.",https://x.com/darrenlinvill/status/1849557671252578577?s=46&t=2TrTjov11H9w1pzmJGEYpw
https://www.politifact.com/factchecks/2024/oct/23/tweets/no-the-atlantic-did-not-publish-an-article-with-th/,X posts,A photo shows The Atlantic published a story headlined “Trump is Literally Hitler.”,https://x.com/elonmusk/status/1848873068929946043
https://www.politifact.com/factchecks/2024/oct/23/tweets/no-the-atlantic-did-not-publish-an-article-with-th/,X posts,A photo shows The Atlantic published a story headlined “Trump is Literally Hitler.”,https://x.com/Indian_Bronson/status/1848877263552713054
https://www.politifact.com/factchecks/2024/oct/23/tweets/no-the-atlantic-did-not-publish-an-article-with-th/,X posts,A photo shows The Atlantic published a story headlined “Trump is Literally Hitler.”,https://x.com/Indian_Bronson/status/1848874254521209208
https://www.politifact.com/factchecks/2024/oct/23/tweets/no-the-atlantic-did-not-publish-an-article-with-th/,X posts,A photo shows The Atlantic published a story headlined “Trump is Literally Hitler.”,https://x.com/Indian_Bronson/status/1848873689909236216
https://www.politifact.com/factchecks/2024/oct/23/tweets/no-the-atlantic-did-not-publish-an-article-with-th/,X posts,A photo shows The Atlantic published a story headlined “Trump is Literally Hitler.”,https://x.com/Indian_Bronson/status/1848874254521209208
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/jocelynbenson/status/1847833824039678315
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/jocelynbenson/status/1847833824039678315
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/barbbyrum/status/1847380620324086260
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/amuse/status/1847709972441817439
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/elonmusk/status/1847781244408365517
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/jocelynbenson/status/1847833824039678315
https://www.politifact.com/factchecks/2024/oct/23/tweets/social-media-posts-mislead-about-michigan-voter-ro/,X posts,Michigan has “more registered voters than eligible citizens. This creates a huge risk of election fraud.”,https://x.com/barbbyrum/status/1847380620324086260
https://www.politifact.com/factchecks/2024/oct/17/tweets/detroit-absentee-ballot-return-rate-doesnt-signal/,X posts,"Detroit’s Oct.15, 2024, absentee ballot return rate proves election fraud.",https://x.com/EndWokeness/status/1846001195967513055
https://www.politifact.com/factchecks/2024/oct/17/tweets/detroit-absentee-ballot-return-rate-doesnt-signal/,X posts,"Detroit’s Oct.15, 2024, absentee ballot return rate proves election fraud.",https://x.com/hodgetwins/status/1846142238230741283
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845613253701059062
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845106539410956715
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845476314242748761
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845552999038697771
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845560357751812557
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845565583061880923
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845566745982996655
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845579528288248098
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845613253701059062
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845587874730979484
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845593156135293302
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845596342913007766
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845607885125882231
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845619528157298793
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845627288919986569
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845633486163530232
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845646210633224565
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845650577314783491
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845660126922899738
https://www.politifact.com/factchecks/2024/oct/17/tweets/how-an-x-account-twisted-facts-to-push-unsubstanti/,X posts,Screenshots of documents show a former student of Democratic vice presidential candidate Tim Walz has lodged sexual abuse allegations against him.,https://x.com/DocNetyoutube/status/1845791215582687441
https://www.politifact.com/factchecks/2024/oct/11/tweets/clip-from-lgbtq-fema-webinar-goes-viral-without-co/,X posts,2023 FEMA webinar shows the agency is prioritizing its relief efforts around LGBTQ+ people,https://x.com/EndWokeness/status/1843095899695931884
https://www.politifact.com/factchecks/2024/oct/11/tweets/clip-from-lgbtq-fema-webinar-goes-viral-without-co/,X posts,2023 FEMA webinar shows the agency is prioritizing its relief efforts around LGBTQ+ people,https://x.com/JesseBWatters/status/1843458358226956355
https://www.politifact.com/factchecks/2024/oct/11/tweets/clip-from-lgbtq-fema-webinar-goes-viral-without-co/,X posts,2023 FEMA webinar shows the agency is prioritizing its relief efforts around LGBTQ+ people,https://x.com/EndWokeness/status/1843095899695931884
https://www.politifact.com/factchecks/2024/oct/11/tweets/clip-from-lgbtq-fema-webinar-goes-viral-without-co/,X posts,2023 FEMA webinar shows the agency is prioritizing its relief efforts around LGBTQ+ people,https://x.com/JesseBWatters/status/1843458358226956355
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/MJTruthUltra/status/1844026289465766179
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/liz_churchill10/status/1844040594009813060
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/QOrigins/status/1844032335408435567
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/margoinwnc/status/1843312624873750878?s=46&t=__Ad4AuhBq7EoRjA0FV0JA
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/MJTruthUltra/status/1844026289465766179
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/liz_churchill10/status/1844040594009813060
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/QOrigins/status/1844032335408435567
https://www.politifact.com/factchecks/2024/oct/11/tweets/north-carolinas-post-helene-changes-for-absentee-i/,X posts,North Carolina’s new voting rules in response to Hurricane Helene amount to “cheating” or “stealing.”,https://x.com/margoinwnc/status/1843312624873750878?s=46&t=__Ad4AuhBq7EoRjA0FV0JA
https://www.politifact.com/factchecks/2024/oct/10/tweets/los-750-de-fema-para-las-victimas-del-huracan-hele/,X posts,"""Los 750 dólares que nuestra generosa administración ha ofrecido a las víctimas del huracán Helene son un PRÉSTAMO! Tienen un año para devolverlo"".",https://x.com/cielodedalo1/status/1842786922755756142
https://www.politifact.com/factchecks/2024/oct/10/tweets/los-750-de-fema-para-las-victimas-del-huracan-hele/,X posts,"""Los 750 dólares que nuestra generosa administración ha ofrecido a las víctimas del huracán Helene son un PRÉSTAMO! Tienen un año para devolverlo"".",https://x.com/FEMAspox/status/1842684086378504241
https://www.politifact.com/factchecks/2024/oct/07/tweets/kamala-harris-permitio-la-entrada-de-13099-asesino/,X posts,"“Kamala Harris permitió la entrada a Estados Unidos de 13.000 extranjeros ilegales condenados por asesinato"".",https://x.com/TonyVenet274186/status/1840143538794770905
https://www.politifact.com/factchecks/2024/oct/07/tweets/kamala-harris-permitio-la-entrada-de-13099-asesino/,X posts,"“Kamala Harris permitió la entrada a Estados Unidos de 13.000 extranjeros ilegales condenados por asesinato"".",https://x.com/JulioSpinelli1/status/1841144871496622321
https://www.politifact.com/factchecks/2024/oct/07/tweets/kamala-harris-permitio-la-entrada-de-13099-asesino/,X posts,"“Kamala Harris permitió la entrada a Estados Unidos de 13.000 extranjeros ilegales condenados por asesinato"".",https://x.com/TonyVenet274186/status/1840143538794770905
https://www.politifact.com/factchecks/2024/oct/07/tweets/kamala-harris-permitio-la-entrada-de-13099-asesino/,X posts,"“Kamala Harris permitió la entrada a Estados Unidos de 13.000 extranjeros ilegales condenados por asesinato"".",https://x.com/JulioSpinelli1/status/1841144871496622321
https://www.politifact.com/factchecks/2024/oct/06/tweets/fema-gives-750-to-help-hurricane-victims-with-supp/,X posts,"“The $750 from FEMA that Kamala Harris is offering them is actually a loan, not real relief. And that if they don’t pay it back the feds can seize their property.”",https://x.com/FEMAspox/status/1842684086378504241
https://www.politifact.com/factchecks/2024/oct/06/tweets/fema-gives-750-to-help-hurricane-victims-with-supp/,X posts,"“The $750 from FEMA that Kamala Harris is offering them is actually a loan, not real relief. And that if they don’t pay it back the feds can seize their property.”",https://x.com/VoteHarrisOut/status/1842385161536544849
https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,X posts,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,https://x.com/stillgray/status/1841849666666954840
https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,X posts,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,https://x.com/JackPosobiec/status/1841829598117400748
https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,X posts,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,https://x.com/USDOT/status/1841565072360968304
https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,X posts,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,https://x.com/USDOT/status/1841565072360968304
https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,X posts,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,https://x.com/stillgray/status/1841849666666954840
https://www.politifact.com/factchecks/2024/oct/04/tweets/private-drones-can-fly-over-areas-hit-by-hurricane/,X posts,U.S. Transportation Secretary Pete Buttigieg banned private drones from flying over areas affected by Hurricane Helene.,https://x.com/JackPosobiec/status/1841829598117400748
https://www.politifact.com/factchecks/2024/oct/03/tweets/harris-speech-on-abortion-was-likely-ai-generated/,X posts,Kamala Harris campaign ad “features a mother expressing regret for not having an abortion.”,https://x.com/jackunheard/status/1841549601188483269
https://www.politifact.com/factchecks/2024/oct/03/tweets/harris-speech-on-abortion-was-likely-ai-generated/,X posts,Kamala Harris campaign ad “features a mother expressing regret for not having an abortion.”,https://x.com/jackunheard/status/1841549601188483269
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/Breaking911OnX
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/Breaking911OnX/status/1841283264062820580
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/Breaking911OnX
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/Breaking911OnX/status/1841146890856870347
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/MillerStream/status/1841873861098209431
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/LetsGoBrando45/status/1841851808085610858
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/realstewpeters/status/1841822947373179196
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/rising_serpent/status/1841305037051437238
https://www.politifact.com/factchecks/2024/oct/03/tweets/parody-account-spreads-false-claim-about-secretary/,X posts,“Breaking: Pete Buttigieg reveals that he is HIV-positive.”,https://x.com/Breaking911OnX/status/1841283264062820580
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/ZAINABALI_72/status/1841182994595565706
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/SprinterFamily/status/1841421362264523126
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/MonisRizvi79/status/1841337196004962555
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/ZAINABALI_72/status/1841182994595565706
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/ZAINABALI_72/status/1841182994595565706
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/SprinterFamily/status/1841421362264523126
https://www.politifact.com/factchecks/2024/oct/03/tweets/no-this-video-does-not-show-iran-missile-attack/,X posts,Video shows an Iranian missile attack.,https://x.com/MonisRizvi79/status/1841337196004962555
https://www.politifact.com/factchecks/2024/oct/01/tweets/georgia-fire-took-place-at-pool-and-spa-product-ma/,X posts,A biolab caught fire in Georgia right before the 2024 election.,https://x.com/mattwallace888/status/1840473160124117289?s=46
https://www.politifact.com/factchecks/2024/oct/01/tweets/georgia-fire-took-place-at-pool-and-spa-product-ma/,X posts,A biolab caught fire in Georgia right before the 2024 election.,https://x.com/StateDept/status/1501724524311678980?lang=en
https://www.politifact.com/factchecks/2024/oct/01/tweets/georgia-fire-took-place-at-pool-and-spa-product-ma/,X posts,A biolab caught fire in Georgia right before the 2024 election.,https://x.com/mattwallace888/status/1840473160124117289?s=46
https://www.politifact.com/factchecks/2024/oct/01/tweets/georgia-fire-took-place-at-pool-and-spa-product-ma/,X posts,A biolab caught fire in Georgia right before the 2024 election.,https://x.com/StateDept/status/1501724524311678980?lang=en
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/jcokechukwu/status/1840169805866831934
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/ahmedyehia___/status/1840307065736020411
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/falehsager/status/1839949057348845682
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/SprinterFamily/status/1838656435724407077
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/sanju_singh24/status/1839530984087429222
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/anadoluagency/status/1825242960713093441
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/palinfoen/status/1825258866965086699
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/trthaber/status/1825265761700450368
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/MOSSADil/status/1797659799716569418
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/mhdksafa/status/1731643846683975712
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/RamAbdu/status/1731637379948036207
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/stairwayto3dom/status/1817257830023405654
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/OnlinePalEng/status/1828470664678015404
https://www.politifact.com/factchecks/2024/sep/29/tweets/video-compilation-doesnt-show-deadly-airstrikes-on/,X posts,Video shows “the bunker-busting bombs that ended the lives of (Hassan) Nasrallah and Hezbollah’s leadership.”,https://x.com/jcokechukwu/status/1840169805866831934
